,Unnamed: 0,Price,Serviced,Newly Built,Furnished,Bedrooms,Bathrooms,Toilets,Duplex,Terraced,Detached,Penthouse,Apartment,House,State,Area,Microlocation,Area Dummy,location_append,Price Standard,Longitude,Latitude
1522,1522,2500000,0,0,1,5,5,7,1,0,1,0,0,1,Lagos,Ajah,Main Cooperative Badore Badore,,"Ajah, Lagos",-0.6123242515436027,3.5659176270003927,6.4616185490531635
1523,1523,1500000,0,1,0,2,2,3,0,0,1,0,0,1,Lagos,Lekki,Ologolo,,"Lekki, Lagos",-1.0701146840263096,3.811528889589191,6.463467417995378
1524,1524,4000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,"Off Freedom Way, Lekki Phase 1",,"Lekki, Lagos",0.07436139718045764,3.811528889589191,6.463467417995378
1525,1525,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,"Ikota Ville Estate , After Chevron, Off Lekki Expressways, Ikota. Ikota",,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1526,1526,2500000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Ajah,Ajah,,"Ajah, Lagos",-0.6123242515436027,3.5659176270003927,6.4616185490531635
1527,1527,5500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,,"Lekki, Lagos",0.761047045904518,3.811528889589191,6.463467417995378
1528,1528,3500000,0,1,0,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Chevron,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1529,1529,3500000,0,1,0,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Oral Estate,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1530,1530,3500000,0,1,0,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Orchid Hotel Road,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1531,1531,3000000,1,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Orchid Road Chevron,,"Lekki, Lagos",-0.38342903530224925,3.811528889589191,6.463467417995378
1532,1532,2500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Mobolaji Johnson Estate Lekki Phase 1,,"Lekki, Lagos",-0.6123242515436027,3.811528889589191,6.463467417995378
1533,1533,6000000,0,0,0,7,6,7,1,0,1,0,0,1,Lagos,Lekki,Lekki Lekki Phase 1,,"Lekki, Lagos",0.9899422621458714,3.811528889589191,6.463467417995378
1534,1534,5500000,1,1,1,3,3,4,1,0,1,0,0,1,Lagos,Lekki,Admiralty Road,,"Lekki, Lagos",0.761047045904518,3.811528889589191,6.463467417995378
1535,1535,8000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ikoyi,Mojisola Onikoyi Estate,,"Ikoyi, Lagos",1.9055231271112851,3.4223636811624742,6.4547194487926385
1536,1536,3500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikate,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1537,1537,9000000,1,1,1,5,5,6,1,0,1,0,0,1,Lagos,Ikoyi,Banana Island,,"Ikoyi, Lagos",2.3633135595939923,3.4223636811624742,6.4547194487926385
1538,1538,5500000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Ikoyi,Parkview Estate,,"Ikoyi, Lagos",0.761047045904518,3.4223636811624742,6.4547194487926385
1539,1539,6500000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Ikoyi,Parkview Estate,,"Ikoyi, Lagos",1.218837478387225,3.4223636811624742,6.4547194487926385
1540,1540,5300000,0,1,0,7,6,7,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,,"Lekki, Lagos",0.6694889594079766,3.811528889589191,6.463467417995378
1541,1541,4500000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Ikoyi,Dolphin Estate,,"Ikoyi, Lagos",0.3032566134218111,3.4223636811624742,6.4547194487926385
1542,1542,5500000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,,"Lekki, Lagos",0.761047045904518,3.811528889589191,6.463467417995378
1543,1543,8000000,0,0,0,10,8,8,1,0,1,0,0,1,Lagos,Ikeja,Toyin Street,,"Ikeja, Lagos",1.9055231271112851,3.3478371646130074,6.58927091785122
1544,1544,4500000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Ikeja,Ikeja Gra,,"Ikeja, Lagos",0.3032566134218111,3.3478371646130074,6.58927091785122
1545,1545,4200000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Ogudu,Ogudu Gra,,"Ogudu, Lagos",0.16591948367699902,3.3892404021287557,6.577188279775259
1546,1546,8500000,1,1,1,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,,"Lekki, Lagos",2.1344183433526385,3.811528889589191,6.463467417995378
1547,1547,8000000,0,1,0,5,5,6,0,0,1,0,0,1,Lagos,Ikoyi,Banana Island,,"Ikoyi, Lagos",1.9055231271112851,3.4223636811624742,6.4547194487926385
1548,1548,9000000,1,1,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,,"Lekki, Lagos",2.3633135595939923,3.811528889589191,6.463467417995378
1549,1549,4500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Surulere,Off Olufemi Street Ogunlana,,"Surulere, Lagos",0.3032566134218111,3.3471474574728135,6.49532281309866
1550,1550,3500000,0,1,0,4,4,4,1,0,1,0,0,1,Lagos,Surulere,Masha,,"Surulere, Lagos",-0.1545338190608958,3.3471474574728135,6.49532281309866
1551,1551,3000000,0,0,0,6,6,5,1,0,1,0,0,1,Lagos,Gbagada,Oguntona Crescent Phase 1,,"Gbagada, Lagos",-0.38342903530224925,3.384354402026543,6.559514044678202
1552,1552,5000000,0,1,0,3,3,4,1,0,1,0,0,1,Lagos,Surulere,Adeniran Ogunsanya,,"Surulere, Lagos",0.5321518296631645,3.3471474574728135,6.49532281309866
1553,1553,3500000,0,1,0,3,3,3,1,0,1,0,0,1,Lagos,Maryland,Newly Built 3 Bed Rooms Semi Detached Duplex With A Room Bq In A Mini Estate Behind Maryland Mail 3.5m Lsdpc Maryland Estate,,"Maryland, Lagos",-0.1545338190608958,3.3687836603272276,6.5763437989010685
1554,1554,5000000,0,1,0,3,3,3,0,0,1,0,0,1,Lagos,Surulere,Ogunlana,,"Surulere, Lagos",0.5321518296631645,3.3471474574728135,6.49532281309866
1555,1555,4800000,0,0,0,5,4,5,1,0,1,0,0,1,Lagos,Lekki, Ikota,,"Lekki, Lagos",0.44059374316662314,3.811528889589191,6.463467417995378
1556,1556,4500000,0,0,0,3,0,0,1,0,1,0,0,1,Lagos,Lekki, Lekki Phase 1,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
1557,1557,400000,0,0,0,2,1,1,0,0,1,0,0,1,Lagos,Gbagada,General Hospital Side Ifako Gbagada,,"Gbagada, Lagos",-1.5736841597572873,3.384354402026543,6.559514044678202
1558,1558,2500000,0,0,0,5,5,4,1,0,1,0,0,1,Lagos,Gbagada,Estaport Avenue Soluyi,,"Gbagada, Lagos",-0.6123242515436027,3.384354402026543,6.559514044678202
1559,1559,3000000,0,1,0,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Orchid Hotel Road By Lekki Conservation Center Lekki Phase 1,,"Lekki, Lagos",-0.38342903530224925,3.811528889589191,6.463467417995378
1560,1560,4500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Jakonde Estate Lekki Phase 1,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
1561,1561,4500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Jakonde Estate Lekki Phase 1,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
1562,1562,3400000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Jakonde Estate Lekki Phase 1,,"Lekki, Lagos",-0.20031286230916648,3.811528889589191,6.463467417995378
1563,1563,4000000,0,0,0,6,6,7,1,0,1,0,0,1,Lagos,Surulere,Off Ikenne Kilo Kilo Marsha,,"Surulere, Lagos",0.07436139718045764,3.3471474574728135,6.49532281309866
1564,1564,8000000,0,0,0,6,4,4,1,0,1,0,0,1,Lagos,Ogudu,Ogudu Road Ogudu,,"Ogudu, Lagos",1.9055231271112851,3.3892404021287557,6.577188279775259
1565,1565,950000,1,1,1,2,1,1,0,0,1,0,0,1,Lagos,Surulere,16 Ipaya Street Off Bode Thomas Street Bode Thomas,,"Surulere, Lagos",-1.3218994218917983,3.3471474574728135,6.49532281309866
1566,1566,4500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Chevron,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
1567,1567,4500000,0,1,1,4,5,5,1,0,1,0,0,1,Lagos,Ikosi,Magodo Gra Phase 2 Kosofe,,"Ikosi, Lagos",0.3032566134218111,3.389720888936946,6.620907794451843
1568,1568,3000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ajah,In A Gated Estate Off Addo Road,,"Ajah, Lagos",-0.38342903530224925,3.5659176270003927,6.4616185490531635
1569,1569,3000000,0,1,0,4,4,6,1,0,1,0,0,1,Lagos,Lekki,Ikota Ikota,,"Lekki, Lagos",-0.38342903530224925,3.811528889589191,6.463467417995378
1570,1570,3000000,0,1,1,4,5,5,1,0,1,0,0,1,Lagos,Ojodu,Gateway Zone Magodo Gra Phase 1,,"Ojodu, Lagos",-0.38342903530224925,3.3632243589774644,6.6409227554929595
1571,1571,3000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,In A Gated Estate Ologolo,,"Lekki, Lagos",-0.38342903530224925,3.811528889589191,6.463467417995378
1572,1572,1200000,0,1,0,4,4,4,1,0,1,0,0,1,Lagos,Ipaja,Iyana Ipaja,,"Ipaja, Lagos",-1.2074518137711217,3.2642215647201738,6.611282332780553
1573,1573,3500000,0,0,0,4,0,0,1,0,1,0,0,1,Lagos,Lekki,Northern Foreshore Estate,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1574,1574,4000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikota Ikota,,"Lekki, Lagos",0.07436139718045764,3.811528889589191,6.463467417995378
1575,1575,3000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ojodu,Omole Phase 1,,"Ojodu, Lagos",-0.38342903530224925,3.3632243589774644,6.6409227554929595
1576,1576,5500000,0,1,0,5,5,5,1,0,1,0,0,1,Lagos,Ajah,Emperor Estate Sangotedo,,"Ajah, Lagos",0.761047045904518,3.5659176270003927,6.4616185490531635
1577,1577,2000000,0,1,1,4,4,5,1,0,1,0,0,1,Lagos,Ojodu,Berger,,"Ojodu, Lagos",-0.8412194677849562,3.3632243589774644,6.6409227554929595
1578,1578,4500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Osapa London,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
1579,1579,1200000,0,0,0,4,4,5,0,0,1,0,0,1,Lagos,Ogba,Harmony Estate Aguda(ogba),,"Ogba, Lagos",-1.2074518137711217,3.3404654369033966,6.618066697286817
1580,1580,3000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ojodu,Gateway Zone Magodo Gra Phase 1,,"Ojodu, Lagos",-0.38342903530224925,3.3632243589774644,6.6409227554929595
1581,1581,3000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ojodu,Omole Phase 2,,"Ojodu, Lagos",-0.38342903530224925,3.3632243589774644,6.6409227554929595
1582,1582,4500000,0,0,0,4,5,5,1,0,1,0,0,1,Lagos,Ikosi,Magodo Gra Phase 2 Kosofe,,"Ikosi, Lagos",0.3032566134218111,3.389720888936946,6.620907794451843
1583,1583,2300000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ojodu,Opic Gra Isheri North,,"Ojodu, Lagos",-0.7038823380401441,3.3632243589774644,6.6409227554929595
1584,1584,4300000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ikosi,Magodo Gra Phase 2 Kosofe,,"Ikosi, Lagos",0.21169852692526972,3.389720888936946,6.620907794451843
1585,1585,4000000,1,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Ikota Ikota,,"Lekki, Lagos",0.07436139718045764,3.811528889589191,6.463467417995378
1586,1586,2500000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Maryland,Mende,,"Maryland, Lagos",-0.6123242515436027,3.3687836603272276,6.5763437989010685
1587,1587,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikota,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1588,1588,4500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Ikota,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
1589,1589,3000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikota,,"Lekki, Lagos",-0.38342903530224925,3.811528889589191,6.463467417995378
1590,1590,2000000,1,0,0,4,4,4,1,0,1,0,0,1,Lagos,Ajah,Genesis Colony Opposite Abraham Adesanya Beside Lekki Gardens Abraham Adesanya Estate,,"Ajah, Lagos",-0.8412194677849562,3.5659176270003927,6.4616185490531635
1591,1591,2200000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,,"Lekki, Lagos",-0.7496613812884148,3.811528889589191,6.463467417995378
1592,1592,4500000,0,0,1,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevy Estate Chevron,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
1593,1593,3000000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Surulere,Bode Thomas,,"Surulere, Lagos",-0.38342903530224925,3.3471474574728135,6.49532281309866
1594,1594,3500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevy View Chevron,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1595,1595,3500000,0,0,0,5,4,4,1,0,1,0,0,1,Lagos,Ikosi,Magodo Kosofe,,"Ikosi, Lagos",-0.1545338190608958,3.389720888936946,6.620907794451843
1596,1596,3700000,0,0,1,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Agungi Road. Agungi,,"Lekki, Lagos",-0.06297573256435442,3.811528889589191,6.463467417995378
1597,1597,335000,0,0,1,4,4,4,1,0,1,0,0,1,Lagos,Lekki,Chevron Estate Chevron,,"Lekki, Lagos",-1.6034405378686631,3.811528889589191,6.463467417995378
1598,1598,3500000,0,1,0,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Road 25 Ikota,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1599,1599,4000000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Osapa London Osapa London,,"Lekki, Lagos",0.07436139718045764,3.811528889589191,6.463467417995378
1600,1600,3000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikota,,"Lekki, Lagos",-0.38342903530224925,3.811528889589191,6.463467417995378
1601,1601,3500000,1,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Orchid Road Chevron,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1602,1602,4500000,0,0,0,5,6,6,1,0,1,0,0,1,Lagos,Lekki,... Chevron,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
1603,1603,400000,0,0,0,5,6,6,1,0,1,0,0,1,Lagos,Lekki,Lekki,,"Lekki, Lagos",-1.5736841597572873,3.811528889589191,6.463467417995378
1604,1604,3200000,0,0,0,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Chevron,,"Lekki, Lagos",-0.29187094880570785,3.811528889589191,6.463467417995378
1605,1605,3800000,0,0,0,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Ikate,,"Lekki, Lagos",-0.017196689316083733,3.811528889589191,6.463467417995378
1606,1606,400000,0,0,0,4,5,5,1,0,1,0,0,1,Lagos,Lekki,... Chevron,,"Lekki, Lagos",-1.5736841597572873,3.811528889589191,6.463467417995378
1607,1607,4500000,0,0,0,4,0,0,1,0,1,0,0,1,Lagos,Lekki, Ikota,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
1608,1608,3000000,0,1,0,4,4,4,1,0,1,0,0,1,Lagos,Ojodu,Omole Phase 2 Omole Phase 2,,"Ojodu, Lagos",-0.38342903530224925,3.3632243589774644,6.6409227554929595
1609,1609,3000000,0,1,0,4,4,4,1,0,1,0,0,1,Lagos,Yaba,"Adebisi Street, Alagomeji",,"Yaba, Lagos",-0.38342903530224925,3.3870802913397373,6.507822008056753
1610,1610,1200000,0,0,0,4,5,5,0,0,1,0,0,1,Lagos,Ogba,Harmony Estate Off College Road Ogba Bus Stop,,"Ogba, Lagos",-1.2074518137711217,3.3404654369033966,6.618066697286817
1611,1611,3000000,1,0,1,4,4,4,1,0,1,0,0,1,Lagos,Yaba,Yabatech,,"Yaba, Lagos",-0.38342903530224925,3.3870802913397373,6.507822008056753
1612,1612,4500000,0,0,0,4,0,0,1,0,1,0,0,1,Lagos,Lekki, Chevron,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
1613,1613,5000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Carlton Gate Chevron,,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
1614,1614,4000000,0,1,1,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Osapa London,,"Lekki, Lagos",0.07436139718045764,3.811528889589191,6.463467417995378
1615,1615,3000000,0,0,0,3,0,0,1,0,1,0,0,1,Lagos,Victoria Island,Off T.f Kuboye Road Oniru Victoria,,"Victoria Island, Lagos",-0.38342903530224925,3.44001490107383,6.428345382914202
1616,1616,4500000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Chevron,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
1617,1617,3000000,0,0,0,4,0,0,1,0,1,0,0,1,Lagos,Maryland,Okupe Estate Mende,,"Maryland, Lagos",-0.38342903530224925,3.3687836603272276,6.5763437989010685
1618,1618,8000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,,"Lekki, Lagos",1.9055231271112851,3.811528889589191,6.463467417995378
1619,1619,6000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,,"Lekki, Lagos",0.9899422621458714,3.811528889589191,6.463467417995378
1620,1620,7000000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Ajah,Orchid Hotel Road Off Lekki Epe Expressway,,"Ajah, Lagos",1.4477326946285782,3.5659176270003927,6.4616185490531635
1621,1621,3000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ajah,Ajah,,"Ajah, Lagos",-0.38342903530224925,3.5659176270003927,6.4616185490531635
1622,1622,1400000,0,0,1,5,5,5,1,0,1,0,0,1,Lagos,Ogba,Fagba Area Ifako Ogba,,"Ogba, Lagos",-1.1158937272745804,3.3404654369033966,6.618066697286817
1623,1623,700000,1,1,0,2,3,3,0,0,1,0,0,1,Lagos,Shomolu,"Igbaja Street, Ilaje Bus Stop Bariga",,"Shomolu, Lagos",-1.436347030012475,3.381768152320207,6.535200406379727
1624,1624,2000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ajah Lekki Phase 2,,"Lekki, Lagos",-0.8412194677849562,3.811528889589191,6.463467417995378
1625,1625,2000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikota Ikota,,"Lekki, Lagos",-0.8412194677849562,3.811528889589191,6.463467417995378
1626,1626,4000000,0,1,1,6,6,7,1,0,1,0,0,1,Lagos,Surulere,Adelabu,,"Surulere, Lagos",0.07436139718045764,3.3471474574728135,6.49532281309866
1627,1627,3500000,0,0,1,4,4,5,1,0,1,0,0,1,Lagos,Ilupeju,Hi,,"Ilupeju, Lagos",-0.1545338190608958,3.360563877802181,6.559338876909262
1628,1628,3500000,0,1,1,4,4,5,1,0,1,0,0,1,Lagos,Gbagada,Millenuim Ups,,"Gbagada, Lagos",-0.1545338190608958,3.384354402026543,6.559514044678202
1629,1629,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikota,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1630,1630,4000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Osapa London,,"Lekki, Lagos",0.07436139718045764,3.811528889589191,6.463467417995378
1631,1631,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikota,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1632,1632,4000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevron,,"Lekki, Lagos",0.07436139718045764,3.811528889589191,6.463467417995378
1633,1633,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevron,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1634,1634,2500000,1,1,1,4,3,3,1,0,1,0,0,1,Lagos,Ikeja,Maryland,,"Ikeja, Lagos",-0.6123242515436027,3.3478371646130074,6.58927091785122
1635,1635,4000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevron Chevron,,"Lekki, Lagos",0.07436139718045764,3.811528889589191,6.463467417995378
1636,1636,4000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikate,,"Lekki, Lagos",0.07436139718045764,3.811528889589191,6.463467417995378
1637,1637,3500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Idado,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1638,1638,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevron,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1639,1639,3800000,1,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,"Napier Garden Estate, Beside Manor Garden, Ikota, Lekki, Lagos Ikota",,"Lekki, Lagos",-0.017196689316083733,3.811528889589191,6.463467417995378
1640,1640,4500000,0,0,0,5,5,5,1,0,1,0,0,1,Lagos,Lekki,Ikate Lekki Lekki Phase 2,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
1641,1641,2000000,0,0,0,5,6,6,1,0,1,0,0,1,Lagos,Ogba,Off Cartepillar Bus Stop Ogba Bus Stop,,"Ogba, Lagos",-0.8412194677849562,3.3404654369033966,6.618066697286817
1642,1642,2000000,0,1,0,2,2,3,1,0,1,0,0,1,Lagos,Lekki,Ikota,,"Lekki, Lagos",-0.8412194677849562,3.811528889589191,6.463467417995378
1643,1643,1300000,0,0,0,3,3,4,1,0,1,0,0,1,Lagos,Surulere,Aguda,,"Surulere, Lagos",-1.161672770522851,3.3471474574728135,6.49532281309866
1644,1644,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ikeja,Opebi,,"Ikeja, Lagos",-0.1545338190608958,3.3478371646130074,6.58927091785122
1645,1645,3500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevron,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1646,1646,4000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ikeja,Ikeja Gra,,"Ikeja, Lagos",0.07436139718045764,3.3478371646130074,6.58927091785122
1647,1647,3000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Agungi,,"Lekki, Lagos",-0.38342903530224925,3.811528889589191,6.463467417995378
1648,1648,6000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ikeja,Ikeja Gra,,"Ikeja, Lagos",0.9899422621458714,3.3478371646130074,6.58927091785122
1649,1649,1500000,0,1,0,3,3,4,1,0,1,0,0,1,Lagos,Alimosho,Egbeda,,"Alimosho, Lagos",-1.0701146840263096,3.261132471065761,6.540357042954054
1650,1650,3500000,0,1,1,4,4,6,1,0,1,0,0,1,Lagos,Lekki,Chevyview Estate,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1651,1651,850000,0,0,0,2,2,2,0,0,1,0,0,1,Lagos,Ojodu,Omole Phase 2,,"Ojodu, Lagos",-1.367678465140069,3.3632243589774644,6.6409227554929595
1652,1652,6000000,0,1,0,2,2,3,0,0,1,0,0,1,Lagos,Igando,Igando Ikotun,,"Igando, Lagos",0.9899422621458714,3.2485725212539,6.551230116459837
1653,1653,2200000,0,0,0,5,0,0,1,0,1,0,0,1,Lagos,Ogudu,... Ogudu Orike,,"Ogudu, Lagos",-0.7496613812884148,3.3892404021287557,6.577188279775259
1654,1654,3000000,0,0,0,4,0,0,1,0,1,0,0,1,Lagos,Lekki, Vgc,,"Lekki, Lagos",-0.38342903530224925,3.811528889589191,6.463467417995378
1655,1655,900000,0,0,0,3,3,3,0,0,1,0,0,1,Lagos,Gbagada,Solaru Soluyi,,"Gbagada, Lagos",-1.3447889435159337,3.384354402026543,6.559514044678202
1656,1656,2500000,0,0,0,3,3,4,1,0,1,0,0,1,Lagos,Gbagada,Phase 2,,"Gbagada, Lagos",-0.6123242515436027,3.384354402026543,6.559514044678202
1657,1657,1300000,0,0,0,5,5,5,1,0,1,0,0,1,Lagos,Ogba,Obawole Ogba Ifako Ogba,,"Ogba, Lagos",-1.161672770522851,3.3404654369033966,6.618066697286817
1658,1658,1200000,0,0,0,3,3,3,0,0,1,0,0,1,Lagos,Ogba,Obawole Ogba Ifako Ogba,,"Ogba, Lagos",-1.2074518137711217,3.3404654369033966,6.618066697286817
1659,1659,5000000,0,0,0,5,6,6,1,0,1,0,0,1,Lagos,Ojodu,Omole Phase 1,,"Ojodu, Lagos",0.5321518296631645,3.3632243589774644,6.6409227554929595
1660,1660,2500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ajah,Thera Annex Estate Sangotedo,,"Ajah, Lagos",-0.6123242515436027,3.5659176270003927,6.4616185490531635
1661,1661,4000000,0,1,1,4,4,5,0,0,1,0,0,1,Lagos,Ajah,Okoado Canaan Estate Canaan Estate,,"Ajah, Lagos",0.07436139718045764,3.5659176270003927,6.4616185490531635
1662,1662,2500000,0,0,0,4,4,0,1,0,1,0,0,1,Lagos,Lekki,After Mega Kitchen Ikota,,"Lekki, Lagos",-0.6123242515436027,3.811528889589191,6.463467417995378
1663,1663,1800000,1,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ajah,"After Crown Estate, Sangotedo, Ajah Axis, Lekki. Off Lekki Epe Expressway",,"Ajah, Lagos",-0.9327775542814976,3.5659176270003927,6.4616185490531635
1664,1664,2000000,0,0,0,5,6,6,1,0,1,0,0,1,Lagos,Ajah,Crown Estate,,"Ajah, Lagos",-0.8412194677849562,3.5659176270003927,6.4616185490531635
1665,1665,750000,0,1,0,2,2,2,0,0,1,0,0,1,Lagos,Ipaja,Ipaja Road,,"Ipaja, Lagos",-1.4134575083883398,3.2642215647201738,6.611282332780553
1666,1666,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,"Ikota Villa, Behind Mega Chicken, Lekki Phase 2",,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1667,1667,2000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Yaba,Onike,,"Yaba, Lagos",-0.8412194677849562,3.3870802913397373,6.507822008056753
